step, traffic_light                                             , rl_action, final_action, intervened, region      , reason             , regional_queues                                                                                   , remaining_steps                                                               , active_regions
 179, cluster_1016184655_1016193545_1016201012_9372174241       ,         1,            0, True      , Second_Agent, queue=1698.0 >= 200, "First_Agent:1698.0,Second_Agent:1698.0,Third_Agent:1698.0,Fourth_Agent:1698.0,Fifth_Agent:1698.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Second_Agent
 179, cluster_1016184997_1016188102_1016195714_5921483463       ,         1,            0, True      , Fourth_Agent, queue=1698.0 >= 200, "First_Agent:1698.0,Second_Agent:1698.0,Third_Agent:1698.0,Fourth_Agent:1698.0,Fifth_Agent:1698.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Fourth_Agent
 179, cluster_1016185040_1016195865_9372174234_9372174235       ,         1,            0, True      , First_Agent , queue=1698.0 >= 200, "First_Agent:1698.0,Second_Agent:1698.0,Third_Agent:1698.0,Fourth_Agent:1698.0,Fifth_Agent:1698.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , First_Agent
 179, cluster_1016185522_1016193644_5237321232_5921362889_#1more,         1,            0, True      , Third_Agent , queue=1698.0 >= 200, "First_Agent:1698.0,Second_Agent:1698.0,Third_Agent:1698.0,Fourth_Agent:1698.0,Fifth_Agent:1698.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Third_Agent
 179, cluster_1016189230_1016195084_5921362584_9371895544       ,         1,            0, True      , Third_Agent , queue=1698.0 >= 200, "First_Agent:1698.0,Second_Agent:1698.0,Third_Agent:1698.0,Fourth_Agent:1698.0,Fifth_Agent:1698.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Third_Agent
 179, cluster_1016191445_1016199645                             ,         1,            0, True      , First_Agent , queue=1698.0 >= 200, "First_Agent:1698.0,Second_Agent:1698.0,Third_Agent:1698.0,Fourth_Agent:1698.0,Fifth_Agent:1698.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , First_Agent
 179, cluster_1016191702_1016195035                             ,         1,            0, True      , Fourth_Agent, queue=1698.0 >= 200, "First_Agent:1698.0,Second_Agent:1698.0,Third_Agent:1698.0,Fourth_Agent:1698.0,Fifth_Agent:1698.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Fourth_Agent
 179, cluster_1016191801_1016199119                             ,         0,            0, True      , Fourth_Agent, queue=1698.0 >= 200, "First_Agent:1698.0,Second_Agent:1698.0,Third_Agent:1698.0,Fourth_Agent:1698.0,Fifth_Agent:1698.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Fourth_Agent
 179, cluster_1016192514_4084049672_5921362888                  ,         1,            0, True      , Third_Agent , queue=1698.0 >= 200, "First_Agent:1698.0,Second_Agent:1698.0,Third_Agent:1698.0,Fourth_Agent:1698.0,Fifth_Agent:1698.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Third_Agent
 180, 1016184376                                                ,         1,            0, True      , Second_Agent, queue=1862.0 >= 200, "First_Agent:1862.0,Second_Agent:1862.0,Third_Agent:1862.0,Fourth_Agent:1862.0,Fifth_Agent:1862.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Second_Agent
 180, 5237321225                                                ,         1,            0, True      , First_Agent , queue=1862.0 >= 200, "First_Agent:1862.0,Second_Agent:1862.0,Third_Agent:1862.0,Fourth_Agent:1862.0,Fifth_Agent:1862.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , First_Agent
 180, GS_cluster_1016191643_1016191860_1016192269_1016198634    ,         1,            0, True      , Fifth_Agent , queue=1862.0 >= 200, "First_Agent:1862.0,Second_Agent:1862.0,Third_Agent:1862.0,Fourth_Agent:1862.0,Fifth_Agent:1862.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Fifth_Agent
 180, cluster_1016183180_1016185346_1016193503_1016194749       ,         1,            0, True      , Fifth_Agent , queue=1862.0 >= 200, "First_Agent:1862.0,Second_Agent:1862.0,Third_Agent:1862.0,Fourth_Agent:1862.0,Fifth_Agent:1862.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Fifth_Agent
 180, cluster_1016184252_1016191971                             ,         1,            0, True      , Second_Agent, queue=1862.0 >= 200, "First_Agent:1862.0,Second_Agent:1862.0,Third_Agent:1862.0,Fourth_Agent:1862.0,Fifth_Agent:1862.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Second_Agent
 180, cluster_1016184655_1016193545_1016201012_9372174241       ,         1,            0, True      , Second_Agent, queue=1862.0 >= 200, "First_Agent:1862.0,Second_Agent:1862.0,Third_Agent:1862.0,Fourth_Agent:1862.0,Fifth_Agent:1862.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Second_Agent
 180, cluster_1016184997_1016188102_1016195714_5921483463       ,         1,            0, True      , Fourth_Agent, queue=1862.0 >= 200, "First_Agent:1862.0,Second_Agent:1862.0,Third_Agent:1862.0,Fourth_Agent:1862.0,Fifth_Agent:1862.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Fourth_Agent
 180, cluster_1016185040_1016195865_9372174234_9372174235       ,         1,            0, True      , First_Agent , queue=1862.0 >= 200, "First_Agent:1862.0,Second_Agent:1862.0,Third_Agent:1862.0,Fourth_Agent:1862.0,Fifth_Agent:1862.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , First_Agent
 180, cluster_1016185522_1016193644_5237321232_5921362889_#1more,         1,            0, True      , Third_Agent , queue=1862.0 >= 200, "First_Agent:1862.0,Second_Agent:1862.0,Third_Agent:1862.0,Fourth_Agent:1862.0,Fifth_Agent:1862.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Third_Agent
 180, cluster_1016189230_1016195084_5921362584_9371895544       ,         0,            0, True      , Third_Agent , queue=1862.0 >= 200, "First_Agent:1862.0,Second_Agent:1862.0,Third_Agent:1862.0,Fourth_Agent:1862.0,Fifth_Agent:1862.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Third_Agent
 180, cluster_1016191445_1016199645                             ,         1,            0, True      , First_Agent , queue=1862.0 >= 200, "First_Agent:1862.0,Second_Agent:1862.0,Third_Agent:1862.0,Fourth_Agent:1862.0,Fifth_Agent:1862.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , First_Agent
 180, cluster_1016191702_1016195035                             ,         1,            0, True      , Fourth_Agent, queue=1862.0 >= 200, "First_Agent:1862.0,Second_Agent:1862.0,Third_Agent:1862.0,Fourth_Agent:1862.0,Fifth_Agent:1862.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Fourth_Agent
 180, cluster_1016191801_1016199119                             ,         0,            0, True      , Fourth_Agent, queue=1862.0 >= 200, "First_Agent:1862.0,Second_Agent:1862.0,Third_Agent:1862.0,Fourth_Agent:1862.0,Fifth_Agent:1862.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Fourth_Agent
 180, cluster_1016192514_4084049672_5921362888                  ,         1,            0, True      , Third_Agent , queue=1862.0 >= 200, "First_Agent:1862.0,Second_Agent:1862.0,Third_Agent:1862.0,Fourth_Agent:1862.0,Fifth_Agent:1862.0", "First_Agent:2,Second_Agent:10,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"    , Third_Agent
 181, 1016184376                                                ,         1,            0, True      , Second_Agent, queue=115.0 >= 200 , "First_Agent:115.0,Second_Agent:115.0,Third_Agent:115.0,Fourth_Agent:115.0,Fifth_Agent:115.0"     , "First_Agent:1,Second_Agent:9,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , Second_Agent
 181, 5237321225                                                ,         1,            0, True      , First_Agent , queue=115.0 >= 200 , "First_Agent:115.0,Second_Agent:115.0,Third_Agent:115.0,Fourth_Agent:115.0,Fifth_Agent:115.0"     , "First_Agent:1,Second_Agent:9,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , First_Agent
 181, GS_cluster_1016191643_1016191860_1016192269_1016198634    ,         1,            0, True      , Fifth_Agent , queue=115.0 >= 200 , "First_Agent:115.0,Second_Agent:115.0,Third_Agent:115.0,Fourth_Agent:115.0,Fifth_Agent:115.0"     , "First_Agent:1,Second_Agent:9,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , Fifth_Agent
 181, cluster_1016183180_1016185346_1016193503_1016194749       ,         1,            0, True      , Fifth_Agent , queue=115.0 >= 200 , "First_Agent:115.0,Second_Agent:115.0,Third_Agent:115.0,Fourth_Agent:115.0,Fifth_Agent:115.0"     , "First_Agent:1,Second_Agent:9,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , Fifth_Agent
 181, cluster_1016184252_1016191971                             ,         1,            0, True      , Second_Agent, queue=115.0 >= 200 , "First_Agent:115.0,Second_Agent:115.0,Third_Agent:115.0,Fourth_Agent:115.0,Fifth_Agent:115.0"     , "First_Agent:1,Second_Agent:9,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , Second_Agent
 181, cluster_1016184655_1016193545_1016201012_9372174241       ,         1,            0, True      , Second_Agent, queue=115.0 >= 200 , "First_Agent:115.0,Second_Agent:115.0,Third_Agent:115.0,Fourth_Agent:115.0,Fifth_Agent:115.0"     , "First_Agent:1,Second_Agent:9,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , Second_Agent
 181, cluster_1016184997_1016188102_1016195714_5921483463       ,         1,            0, True      , Fourth_Agent, queue=115.0 >= 200 , "First_Agent:115.0,Second_Agent:115.0,Third_Agent:115.0,Fourth_Agent:115.0,Fifth_Agent:115.0"     , "First_Agent:1,Second_Agent:9,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , Fourth_Agent
 181, cluster_1016185040_1016195865_9372174234_9372174235       ,         1,            0, True      , First_Agent , queue=115.0 >= 200 , "First_Agent:115.0,Second_Agent:115.0,Third_Agent:115.0,Fourth_Agent:115.0,Fifth_Agent:115.0"     , "First_Agent:1,Second_Agent:9,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , First_Agent
 181, cluster_1016185522_1016193644_5237321232_5921362889_#1more,         1,            0, True      , Third_Agent , queue=115.0 >= 200 , "First_Agent:115.0,Second_Agent:115.0,Third_Agent:115.0,Fourth_Agent:115.0,Fifth_Agent:115.0"     , "First_Agent:1,Second_Agent:9,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , Third_Agent
 181, cluster_1016189230_1016195084_5921362584_9371895544       ,         1,            0, True      , Third_Agent , queue=115.0 >= 200 , "First_Agent:115.0,Second_Agent:115.0,Third_Agent:115.0,Fourth_Agent:115.0,Fifth_Agent:115.0"     , "First_Agent:1,Second_Agent:9,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , Third_Agent
 181, cluster_1016191445_1016199645                             ,         1,            0, True      , First_Agent , queue=115.0 >= 200 , "First_Agent:115.0,Second_Agent:115.0,Third_Agent:115.0,Fourth_Agent:115.0,Fifth_Agent:115.0"     , "First_Agent:1,Second_Agent:9,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , First_Agent
 181, cluster_1016191702_1016195035                             ,         1,            0, True      , Fourth_Agent, queue=115.0 >= 200 , "First_Agent:115.0,Second_Agent:115.0,Third_Agent:115.0,Fourth_Agent:115.0,Fifth_Agent:115.0"     , "First_Agent:1,Second_Agent:9,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , Fourth_Agent
 181, cluster_1016191801_1016199119                             ,         1,            0, True      , Fourth_Agent, queue=115.0 >= 200 , "First_Agent:115.0,Second_Agent:115.0,Third_Agent:115.0,Fourth_Agent:115.0,Fifth_Agent:115.0"     , "First_Agent:1,Second_Agent:9,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , Fourth_Agent
 181, cluster_1016192514_4084049672_5921362888                  ,         0,            0, True      , Third_Agent , queue=115.0 >= 200 , "First_Agent:115.0,Second_Agent:115.0,Third_Agent:115.0,Fourth_Agent:115.0,Fifth_Agent:115.0"     , "First_Agent:1,Second_Agent:9,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , Third_Agent
 182, 1016184376                                                ,         1,            0, True      , Second_Agent, queue=210.0 >= 200 , "First_Agent:210.0,Second_Agent:210.0,Third_Agent:210.0,Fourth_Agent:210.0,Fifth_Agent:210.0"     , "First_Agent:1,Second_Agent:9,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , Second_Agent
 182, 5237321225                                                ,         1,            0, True      , First_Agent , queue=210.0 >= 200 , "First_Agent:210.0,Second_Agent:210.0,Third_Agent:210.0,Fourth_Agent:210.0,Fifth_Agent:210.0"     , "First_Agent:1,Second_Agent:9,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , First_Agent
 182, GS_cluster_1016191643_1016191860_1016192269_1016198634    ,         0,            0, True      , Fifth_Agent , queue=210.0 >= 200 , "First_Agent:210.0,Second_Agent:210.0,Third_Agent:210.0,Fourth_Agent:210.0,Fifth_Agent:210.0"     , "First_Agent:1,Second_Agent:9,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , Fifth_Agent
 182, cluster_1016183180_1016185346_1016193503_1016194749       ,         1,            0, True      , Fifth_Agent , queue=210.0 >= 200 , "First_Agent:210.0,Second_Agent:210.0,Third_Agent:210.0,Fourth_Agent:210.0,Fifth_Agent:210.0"     , "First_Agent:1,Second_Agent:9,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , Fifth_Agent
 182, cluster_1016184252_1016191971                             ,         1,            0, True      , Second_Agent, queue=210.0 >= 200 , "First_Agent:210.0,Second_Agent:210.0,Third_Agent:210.0,Fourth_Agent:210.0,Fifth_Agent:210.0"     , "First_Agent:1,Second_Agent:9,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , Second_Agent
 182, cluster_1016184655_1016193545_1016201012_9372174241       ,         1,            0, True      , Second_Agent, queue=210.0 >= 200 , "First_Agent:210.0,Second_Agent:210.0,Third_Agent:210.0,Fourth_Agent:210.0,Fifth_Agent:210.0"     , "First_Agent:1,Second_Agent:9,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , Second_Agent
 182, cluster_1016184997_1016188102_1016195714_5921483463       ,         1,            0, True      , Fourth_Agent, queue=210.0 >= 200 , "First_Agent:210.0,Second_Agent:210.0,Third_Agent:210.0,Fourth_Agent:210.0,Fifth_Agent:210.0"     , "First_Agent:1,Second_Agent:9,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , Fourth_Agent
 182, cluster_1016185040_1016195865_9372174234_9372174235       ,         1,            0, True      , First_Agent , queue=210.0 >= 200 , "First_Agent:210.0,Second_Agent:210.0,Third_Agent:210.0,Fourth_Agent:210.0,Fifth_Agent:210.0"     , "First_Agent:1,Second_Agent:9,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , First_Agent
 182, cluster_1016185522_1016193644_5237321232_5921362889_#1more,         1,            0, True      , Third_Agent , queue=210.0 >= 200 , "First_Agent:210.0,Second_Agent:210.0,Third_Agent:210.0,Fourth_Agent:210.0,Fifth_Agent:210.0"     , "First_Agent:1,Second_Agent:9,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , Third_Agent
 182, cluster_1016189230_1016195084_5921362584_9371895544       ,         1,            0, True      , Third_Agent , queue=210.0 >= 200 , "First_Agent:210.0,Second_Agent:210.0,Third_Agent:210.0,Fourth_Agent:210.0,Fifth_Agent:210.0"     , "First_Agent:1,Second_Agent:9,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , Third_Agent
 182, cluster_1016191445_1016199645                             ,         1,            0, True      , First_Agent , queue=210.0 >= 200 , "First_Agent:210.0,Second_Agent:210.0,Third_Agent:210.0,Fourth_Agent:210.0,Fifth_Agent:210.0"     , "First_Agent:1,Second_Agent:9,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , First_Agent
 182, cluster_1016191702_1016195035                             ,         1,            0, True      , Fourth_Agent, queue=210.0 >= 200 , "First_Agent:210.0,Second_Agent:210.0,Third_Agent:210.0,Fourth_Agent:210.0,Fifth_Agent:210.0"     , "First_Agent:1,Second_Agent:9,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , Fourth_Agent
 182, cluster_1016191801_1016199119                             ,         1,            0, True      , Fourth_Agent, queue=210.0 >= 200 , "First_Agent:210.0,Second_Agent:210.0,Third_Agent:210.0,Fourth_Agent:210.0,Fifth_Agent:210.0"     , "First_Agent:1,Second_Agent:9,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , Fourth_Agent
 182, cluster_1016192514_4084049672_5921362888                  ,         1,            0, True      , Third_Agent , queue=210.0 >= 200 , "First_Agent:210.0,Second_Agent:210.0,Third_Agent:210.0,Fourth_Agent:210.0,Fifth_Agent:210.0"     , "First_Agent:1,Second_Agent:9,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , Third_Agent
 183, 1016184376                                                ,         1,            0, True      , Second_Agent, queue=5.0 >= 200   , "First_Agent:432.0,Second_Agent:5.0,Third_Agent:432.0,Fourth_Agent:432.0,Fifth_Agent:432.0"       , "First_Agent:1,Second_Agent:8,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , Second_Agent
 183, 5237321225                                                ,         1,            0, True      , First_Agent , queue=432.0 >= 200 , "First_Agent:432.0,Second_Agent:5.0,Third_Agent:432.0,Fourth_Agent:432.0,Fifth_Agent:432.0"       , "First_Agent:1,Second_Agent:8,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , First_Agent
 183, GS_cluster_1016191643_1016191860_1016192269_1016198634    ,         1,            0, True      , Fifth_Agent , queue=432.0 >= 200 , "First_Agent:432.0,Second_Agent:5.0,Third_Agent:432.0,Fourth_Agent:432.0,Fifth_Agent:432.0"       , "First_Agent:1,Second_Agent:8,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , Fifth_Agent
 183, cluster_1016183180_1016185346_1016193503_1016194749       ,         1,            0, True      , Fifth_Agent , queue=432.0 >= 200 , "First_Agent:432.0,Second_Agent:5.0,Third_Agent:432.0,Fourth_Agent:432.0,Fifth_Agent:432.0"       , "First_Agent:1,Second_Agent:8,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , Fifth_Agent
 183, cluster_1016184252_1016191971                             ,         1,            0, True      , Second_Agent, queue=5.0 >= 200   , "First_Agent:432.0,Second_Agent:5.0,Third_Agent:432.0,Fourth_Agent:432.0,Fifth_Agent:432.0"       , "First_Agent:1,Second_Agent:8,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , Second_Agent
 183, cluster_1016184655_1016193545_1016201012_9372174241       ,         1,            0, True      , Second_Agent, queue=5.0 >= 200   , "First_Agent:432.0,Second_Agent:5.0,Third_Agent:432.0,Fourth_Agent:432.0,Fifth_Agent:432.0"       , "First_Agent:1,Second_Agent:8,Third_Agent:1,Fourth_Agent:1,Fifth_Agent:1"     , Second_Agent
